0.135988,-0.206348
0.135988,-0.206348
0.133124,-0.205574
0.12644,-0.203753
0.119762,-0.201909
0.11309,-0.200043
0.106424,-0.198156
0.0997641,-0.196247
0.0931099,-0.194316
0.0864619,-0.192364
0.0798201,-0.190391
0.0731848,-0.188396
0.0665561,-0.18638
0.0599341,-0.184343
0.053319,-0.182284
0.0467105,-0.180204
0.0401088,-0.178103
0.0335141,-0.17598
0.0269265,-0.173836
0.020346,-0.171671
0.0137726,-0.169484
0.00720637,-0.167276
0.000647242,-0.165046
-0.00590478,-0.162795
-0.0124496,-0.160523
-0.0189874,-0.158229
-0.0255178,-0.155915
-0.0320408,-0.153579
-0.0385562,-0.151223
-0.0450639,-0.148845
-0.0515639,-0.146446
-0.0580561,-0.144027
-0.0645403,-0.141587
-0.0710168,-0.139126
-0.0774851,-0.136645
-0.0839453,-0.134142
-0.0903971,-0.131618
-0.0968405,-0.129073
-0.103276,-0.126508
-0.109703,-0.123921
-0.116121,-0.121314
-0.122531,-0.118686
-0.128932,-0.116036
-0.135325,-0.113367
-0.14171,-0.110676
-0.148086,-0.107965
-0.154453,-0.105234
-0.160811,-0.102482
-0.167161,-0.0997093
-0.173501,-0.0969165
-0.179833,-0.0941033
-0.186155,-0.0912697
-0.192468,-0.0884158
-0.198772,-0.0855417
-0.205066,-0.0826473
-0.211351,-0.0797324
-0.217626,-0.076797
-0.223892,-0.0738411
-0.227479,-0.0721568
-0.227635,-0.0719939
-0.228339,-0.0711005
-0.22886,-0.0700864
-0.228874,-0.0700794
-0.228877,-0.0699645
-0.228842,-0.0698482
-0.227023,-0.0662819
-0.223856,-0.0601217
-0.220669,-0.0539709
-0.217463,-0.0478305
-0.214235,-0.0417005
-0.210988,-0.035581
-0.20772,-0.0294721
-0.204433,-0.0233737
-0.201126,-0.0172856
-0.197799,-0.0112082
-0.194453,-0.00514163
-0.191086,0.000914092
-0.187701,0.00695888
-0.184295,0.0129927
-0.180871,0.0190157
-0.177427,0.0250276
-0.173964,0.0310284
-0.170482,0.0370178
-0.16698,0.0429959
-0.16346,0.0489624
-0.15992,0.0549176
-0.156361,0.0608612
-0.152783,0.0667933
-0.149186,0.0727139
-0.145569,0.0786229
-0.141933,0.0845201
-0.138278,0.0904057
-0.134604,0.0962794
-0.130911,0.102141
-0.127199,0.107991
-0.123468,0.113829
-0.119718,0.119655
-0.115949,0.125469
-0.113784,0.128819
-0.113733,0.128872
-0.113511,0.128999
-0.112205,0.12941
-0.110845,0.129575
-0.110621,0.129587
-0.11063,0.12958
-0.110646,0.129568
-0.110421,0.12926
-0.109874,0.128261
-0.109567,0.127329
-0.109558,0.127322
-0.109584,0.127287
-0.109632,0.127222
-0.112449,0.123231
-0.116441,0.117631
-0.120482,0.112006
-0.124542,0.106393
-0.128621,0.100794
-0.132718,0.0952076
-0.136834,0.0896348
-0.140967,0.0840752
-0.145118,0.0785287
-0.149287,0.0729953
-0.153474,0.0674753
-0.157679,0.0619686
-0.161901,0.0564754
-0.166141,0.0509959
