-0.037268,-0.11229
-0.034485,-0.11542
-0.030208,-0.11981
-0.02755,-0.12277
-0.024471,-0.12716
-0.020552,-0.13017
-0.0181,-0.13321
-0.013787,-0.13739
-0.011004,-0.14053
-0.007022,-0.14471
-0.0041401,-0.14772
-5.9697e-005,-0.15214
0.0027237,-0.15512
0.005578,-0.15807
0.0082628,-0.16111
0.012477,-0.16548
0.015458,-0.16861
0.019538,-0.17295
0.022491,-0.17608
0.026769,-0.18035
0.029686,-0.18339
0.032371,-0.18662
0.036451,-0.19101
0.039172,-0.19418
0.043414,-0.19872
0.046169,-0.20158
0.048854,-0.20481
0.053132,-0.20939
0.053132,-0.20939
0.053132,-0.20939
0.053132,-0.20939
0.054318,-0.20939
0.054318,-0.20939
0.054318,-0.20939
0.054318,-0.20939
0.055679,-0.20939
0.055679,-0.20939
0.055679,-0.20939
0.055679,-0.21064
0.055679,-0.21064
0.055679,-0.21064
0.051866,-0.20893
0.047258,-0.20484
0.044072,-0.20247
0.039132,-0.19952
0.036081,-0.19571
0.032797,-0.19322
0.028188,-0.18908
0.024904,-0.18631
0.020197,-0.18263
0.017011,-0.17986
0.012304,-0.17568
0.0091184,-0.17445
0.0058343,-0.17045
0.0025857,-0.16923
-0.002023,-0.164
-0.0054056,-0.16142
-0.010346,-0.15878
-0.013432,-0.15478
-0.016815,-0.15356
-0.021889,-0.1483
-0.024708,-0.14584
-0.029612,-0.14311
-0.032601,-0.13911
-0.037541,-0.13564
-0.040691,-0.13266
-0.043876,-0.12989
-0.048583,-0.12744
-0.051769,-0.12344
-0.056378,-0.11991
-0.05976,-0.11699
-0.064369,-0.11309
-0.067554,-0.11177
-0.070937,-0.10786
-0.073988,-0.10654
-0.07883,-0.10132
-0.082078,-0.098982
-0.087018,-0.095052
-0.09007,-0.092283
-0.093488,-0.089828
-0.098294,-0.085741
-0.10138,-0.083494
-0.10619,-0.079381
-0.10937,-0.077102
-0.11428,-0.07308
-0.11746,-0.070161
-0.12055,-0.067823
-0.12526,-0.06371
-0.12844,-0.061124
-0.13315,-0.058487
-0.13633,-0.05449
-0.13948,-0.053263
-0.14423,-0.049084
-0.14748,-0.045395
-0.15063,-0.042816
-0.15533,-0.03882
-0.15852,-0.037592
-0.16336,-0.032369
-0.16651,-0.029782
-0.17149,-0.026067
-0.17483,-0.023149
-0.17798,-0.020778
-0.18276,-0.016665
-0.18581,-0.014203
-0.19065,-0.010148
-0.1939,-0.0073865
-0.19699,-0.0050158
-0.20163,-0.0020716
-0.20485,0.0018333
-0.20664,0.0032506
-0.20664,0.0032506
-0.20863,0.0077583
-0.21042,0.011323
-0.21243,0.013048
-0.21243,0.011977
-0.21243,0.011977
-0.21243,0.014191
-0.21103,0.019813
-0.20956,0.023776
-0.20824,0.027648
-0.20652,0.033394
-0.20532,0.037142
-0.20399,0.042764
-0.20283,0.046669
-0.20088,0.052075
-0.19935,0.055947
-0.19935,0.059819
-0.1975,0.065382
-0.19583,0.069006
-0.19411,0.074719
-0.19282,0.078226
-0.19103,0.082156
-0.1896,0.087537
-0.18804,0.0915
-0.18681,0.095614
-0.18559,0.1009
-0.18397,0.10483
-0.18244,0.11058
-0.18118,0.11445
-0.17942,0.12014
-0.17819,0.12395
-0.17703,0.12782
-0.17441,0.13347
-0.17441,0.13722
-0.17262,0.14275
-0.17063,0.14662
-0.1691,0.15022
-0.16755,0.15566
-0.16602,0.1595
