0.023098,-0.15766
0.026051,-0.16079
0.030695,-0.16454
0.034874,-0.16893
0.037827,-0.17158
0.04104,-0.17428
0.045452,-0.17868
0.048503,-0.18098
0.053211,-0.18534
0.055868,-0.18796
0.05918,-0.191
0.062132,-0.19343
0.064987,-0.19631
0.071251,-0.20179
0.073873,-0.20415
0.075529,-0.20569
0.075529,-0.20569
0.075529,-0.20569
0.076719,-0.20699
0.076719,-0.20699
0.076719,-0.20699
0.076719,-0.20699
0.076719,-0.20699
0.076719,-0.20699
0.076719,-0.20804
0.076719,-0.20804
0.076719,-0.20804
0.076719,-0.20804
0.075064,-0.20804
0.071385,-0.20529
0.067806,-0.20421
0.062661,-0.19991
0.059081,-0.19782
0.0556,-0.19674
0.050356,-0.19257
0.046875,-0.19048
0.043295,-0.18931
0.038123,-0.18495
0.034705,-0.18249
0.031188,-0.1804
0.025988,-0.17705
0.022507,-0.17509
0.017362,-0.1718
0.013782,-0.16958
0.0087714,-0.16645
0.0051561,-0.16408
0.0014779,-0.16301
-0.0019047,-0.16064
-0.0089657,-0.15508
-0.012384,-0.15299
-0.015964,-0.1509
-0.021171,-0.14764
-0.024751,-0.14555
-0.029896,-0.14239
-0.033279,-0.14125
-0.036957,-0.1391
-0.041968,-0.13548
-0.044187,-0.13323
-0.049064,-0.1301
-0.054264,-0.12696
-0.057647,-0.12478
-0.061136,-0.12278
-0.066372,-0.11943
-0.071418,-0.11735
-0.0748,-0.11507
-0.07838,-0.11191
-0.082059,-0.10927
-0.085441,-0.10718
-0.090586,-0.10389
-0.094032,-0.10171
-0.099401,-0.098573
-0.10471,-0.096451
-0.10842,-0.09301
-0.1118,-0.091136
-0.11701,-0.088648
-0.12049,-0.086559
-0.12388,-0.083151
-0.12902,-0.080042
-0.13426,-0.078019
-0.13764,-0.074727
-0.14112,-0.072638
-0.14457,-0.070457
-0.15001,-0.067232
-0.15352,-0.066154
-0.15883,-0.061701
-0.16211,-0.059488
-0.16736,-0.056204
-0.17061,-0.05399
-0.17422,-0.051685
-0.17949,-0.049654
-0.18311,-0.046304
-0.18653,-0.044215
-0.19378,-0.039912
-0.19551,-0.038593
-0.19913,-0.036902
-0.20261,-0.035368
-0.20609,-0.033187
-0.21251,-0.028412
-0.21251,-0.029501
-0.21251,-0.029501
-0.21251,-0.029501
-0.21251,-0.029501
-0.21251,-0.029501
-0.21251,-0.029501
-0.21077,-0.025457
-0.20878,-0.022075
-0.20454,-0.017191
-0.20239,-0.013808
-0.20033,-0.01055
-0.19695,-0.0053592
-0.19479,-0.0021009
-0.1915,0.0029401
-0.18948,0.0063483
-0.1862,0.011298
-0.18415,0.014706
-0.18209,0.018023
-0.17871,0.023064
-0.17645,0.026322
-0.17327,0.031454
-0.17121,0.034954
-0.16998,0.038271
-0.16557,0.043312
-0.16435,0.046537
-0.16017,0.051578
-0.15801,0.054804
-0.15592,0.058029
-0.15476,0.061379
-0.15155,0.066511
-0.14826,0.069737
-0.1463,0.074745
-0.14415,0.078094
-0.14189,0.08132
-0.13771,0.08627
-0.13655,0.089711
-0.1332,0.094876
-0.13124,0.098284
-0.12776,0.10154
-0.12356,0.10818
-0.1215,0.11168
-0.12016,0.11361
-0.12016,0.11361
-0.12016,0.11361
-0.1175,0.11508
-0.11722,0.11508
-0.11722,0.11508
-0.11722,0.11618
-0.11722,0.11618
-0.11722,0.11618
-0.11722,0.11618
-0.11722,0.11726
-0.11722,0.11726
-0.11722,0.11726
-0.11722,0.11726
-0.11607,0.11726
-0.11803,0.11517
-0.12079,0.11213
-0.12314,0.10925
-0.12868,0.10332
-0.12868,0.10193
-0.13402,0.097108
-0.13657,0.094372
-0.14055,0.09001
-0.14324,0.086876
-0.1446,0.083924
-0.15,0.079347
-0.15269,0.07652
-0.15544,0.073386
-0.15935,0.069116
-0.16221,0.065981
-0.16479,0.06303
-0.16897,0.05876
-0.17279,0.054058
-0.17574,0.05114
-0.1772,0.047914
-0.1827,0.043429
-0.18509,0.040477
-0.18907,0.036265
-0.19182,0.033197
-0.19467,0.030063
-0.19749,0.025511
-0.20138,0.022717
-0.20426,0.018198
-0.20824,0.015188
-0.21102,0.012178
-0.21229,0.010702
-0.21229,0.010702
-0.21229,0.010702
-0.21229,0.010702
-0.21229,0.0096286
-0.21229,0.0096286
-0.21229,0.0096286
-0.21229,0.0096286
-0.21229,0.0096286
-0.21229,0.0096286
-0.21352,0.0096286
-0.21352,0.0096286
-0.21352,0.011886
-0.21216,0.015236
-0.20927,0.020766
-0.20765,0.024572
-0.20638,0.028171
-0.20456,0.03361
-0.20313,0.037175
-0.20034,0.042672
-0.19862,0.046146
-0.1974,0.051768
-0.19593,0.053459
-0.19411,0.058957
-0.19272,0.062613
-0.1896,0.067903
-0.18817,0.071618
-0.18652,0.076966
-0.18509,0.080714
-0.1822,0.086277
-0.18058,0.0899
-0.17902,0.093557
-0.1775,0.098905
-0.17607,0.10274
-0.17269,0.10818
-0.17269,0.11162
-0.17063,0.1155
-0.16795,0.12075
-0.16662,0.12423
-0.1648,0.12803
-0.16357,0.13326
-0.16211,0.13682
-0.16058,0.14057
-0.1576,0.14592
-0.15578,0.14948
-0.15452,0.1552
-0.15299,0.15855
-0.15127,0.16233
-0.14828,0.16777
-0.14676,0.17133
-0.14676,0.17326
-0.1445,0.17815
-0.14225,0.18304
-0.13999,0.18792
-0.13862,0.19345
-0.13548,0.19898
-0.13402,0.20267
-0.13279,0.20799
-0.13279,0.20799
-0.13279,0.20799
-0.13135,0.20934
-0.12965,0.21047
-0.12815,0.21187
-0.12815,0.21187
-0.12815,0.21187
-0.12687,0.21187
-0.12292,0.21187
-0.12292,0.21187
-0.12292,0.21187
-0.12039,0.20926
-0.11842,0.20801
-0.11696,0.20589
-0.11696,0.20589
-0.11696,0.20589
-0.11696,0.20427
-0.11696,0.20319
-0.11696,0.20209
-0.11696,0.2008
-0.11875,0.19561
-0.121,0.19266
-0.12478,0.18778
-0.126,0.18421
-0.12796,0.18098
-0.13221,0.17604
-0.13423,0.17106
-0.13605,0.16768
-0.14027,0.16267
-0.14243,0.15923
-0.14464,0.15591
-0.1477,0.15087
-0.14889,0.14746
-0.15088,0.1439
-0.15483,0.13876
-0.15708,0.1356
-0.15934,0.13197
-0.16149,0.12675
-0.16351,0.12362
-0.16733,0.11839
-0.16949,0.11517
-0.17174,0.11178
-0.174,0.10844
-0.17711,0.10324
-0.1788,0.098452
-0.18086,0.095252
-0.18302,0.091752
-0.18726,0.086894
-0.18925,0.083395
-0.19121,0.080012
-0.19316,0.075037
-0.19542,0.071654
-0.19767,0.068246
-0.20301,0.061298
-0.2052,0.05789
-0.20712,0.054574
